Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-04-17 00:00:00-04:00,7.424481861221245,7.445908329066264,7.148929187674502,7.282968521118164,539120000,0.0,0.0
2020-04-20 00:00:00-04:00,7.156403960362428,7.312367781657785,7.1073225253936565,7.151669979095459,449388000,0.0,0.0
2020-04-21 00:00:00-04:00,7.0335757046047,7.094864649092261,6.654877183483088,6.714671611785889,735160000,0.0,0.0
2020-04-22 00:00:00-04:00,6.907010026381524,7.172099167679489,6.861417068196709,7.129246234893799,483356000,0.0,0.0
2020-04-23 00:00:00-04:00,7.171351521577047,7.303397363015287,7.0507656959450955,7.075929164886475,424160000,0.0,0.0
2020-04-24 00:00:00-04:00,7.065715632736343,7.216945474052022,6.990972236041316,7.21495246887207,352328000,0.0,0.0
2020-04-27 00:00:00-04:00,7.3494903169313615,7.561511568826487,7.324824858148666,7.401561260223389,479388000,0.0,0.0
2020-04-28 00:00:00-04:00,7.549053510070753,7.578950961537297,7.253569367828774,7.259050369262695,442904000,0.0,0.0
2020-04-29 00:00:00-04:00,7.393837210869358,7.4887610848765025,7.318595805986746,7.435942649841309,379160000,0.0,0.0
2020-04-30 00:00:00-04:00,7.381879286012894,7.435943713329609,7.26802089748983,7.281972885131836,375916000,0.0,0.0
2020-05-01 00:00:00-04:00,7.0844016405113805,7.1977620156292526,6.996952235432104,7.045286178588867,342096000,0.0,0.0
2020-05-04 00:00:00-04:00,6.997948359397052,7.271010032687857,6.997948359397052,7.257307052612305,317556000,0.0,0.0
2020-05-05 00:00:00-04:00,7.3614479604806355,7.481036803523582,7.257305617620917,7.31834602355957,368896000,0.0,0.0
2020-05-06 00:00:00-04:00,7.397823542924203,7.524139382020041,7.359953596836994,7.419249534606934,323464000,0.0,0.0
2020-05-07 00:00:00-04:00,7.558521543405146,7.658926425902332,7.507198096146695,7.595643997192383,373732000,0.0,0.0
2020-05-08 00:00:00-04:00,7.6673974963593645,7.79196934999706,7.633514032004168,7.785740852355957,339216000,0.0,0.0
2020-05-11 00:00:00-04:00,7.780754784092237,8.084710290775682,7.752103326121928,8.037871360778809,469060000,0.0,0.0
2020-05-12 00:00:00-04:00,8.09567557801583,8.14450753225149,7.766058461313384,7.775774955749512,493060000,0.0,0.0
2020-05-13 00:00:00-04:00,7.890381495619571,8.050829824242097,7.568736867395721,7.753352642059326,625852000,0.0,0.0
2020-05-14 00:00:00-04:00,7.814891704406142,8.008476493546272,7.661169874973131,8.002995491027832,602312000,0.0,0.0
2020-05-15 00:00:00-04:00,7.862727122414193,8.47138498839679,7.847031135567015,8.461668968200684,987660000,0.0,0.0
2020-05-18 00:00:00-04:00,8.730493723141388,8.885959532955619,8.650767813042984,8.7202787399292,774460000,0.0,0.0
2020-05-19 00:00:00-04:00,8.760141156127451,9.056372799835762,8.732735198015446,8.775339126586914,717320000,0.0,0.0
2020-05-20 00:00:00-04:00,8.960204675919991,9.012026613882393,8.858304798384234,8.939276695251465,587536000,0.0,0.0
2020-05-21 00:00:00-04:00,9.02049715697803,9.021493184347056,8.707572539293107,8.745193481445312,761068000,0.0,0.0
2020-05-22 00:00:00-04:00,8.795020980370927,9.061854607044308,8.68340509504475,8.995332717895508,1038764000,0.0,0.0
2020-05-26 00:00:00-04:00,9.125385542381796,9.150300481305555,8.64229613898184,8.687889099121094,770780000,0.0,0.0
2020-05-27 00:00:00-04:00,8.595455855796597,8.603178867895293,7.969357746735242,8.496047973632812,1175892000,0.0,0.0
2020-05-28 00:00:00-04:00,8.383434758115877,8.73049227155494,8.350547801908082,8.457929611206055,734896000,0.0,0.0
2020-05-29 00:00:00-04:00,8.525199755606714,8.845100402832031,8.45593782928266,8.845100402832031,745256000,0.0,0.0
2020-06-01 00:00:00-04:00,8.802994753721853,8.810468760893617,8.6597369303468,8.776086807250977,389876000,0.0,0.0
2020-06-02 00:00:00-04:00,8.76612200877117,8.806980992833259,8.628345183771875,8.795022010803223,391320000,0.0,0.0
2020-06-03 00:00:00-04:00,8.792033720231903,8.835882691104729,8.670201877519618,8.739463806152344,365440000,0.0,0.0
2020-06-04 00:00:00-04:00,8.70207492248751,8.91668558094075,8.651725006237722,8.740461349487305,424280000,0.004,0.0
2020-06-05 00:00:00-04:00,8.768376261058846,8.97027412565783,8.682133042222391,8.893503189086914,481748000,0.0,0.0
2020-06-08 00:00:00-04:00,8.850883473237419,8.863346156924539,8.659952534827339,8.778848648071289,387736000,0.0,0.0
2020-06-09 00:00:00-04:00,8.773862048443847,9.082691620007443,8.725256923875849,9.01913070678711,468488000,0.0,0.0
2020-06-10 00:00:00-04:00,9.140518027892618,9.47178073884804,9.126309603717898,9.338926315307617,632180000,0.0,0.0
2020-06-11 00:00:00-04:00,9.122819065175513,9.233738515153362,8.759900977608899,8.770120620727539,583652000,0.0,0.0
2020-06-12 00:00:00-04:00,9.135284060414504,9.159960299518248,8.677397769317086,8.905966758728027,570908000,0.0,0.0
2020-06-15 00:00:00-04:00,8.789066849406693,9.154976392852179,8.717778446799073,9.146501541137695,400004000,0.0,0.0
2020-06-16 00:00:00-04:00,9.197598989697795,9.239224932343667,8.812495789258467,9.041563034057617,535716000,0.0,0.0
2020-06-17 00:00:00-04:00,9.086677353308104,9.271376384385029,9.043305675846597,9.208563804626465,408304000,0.0,0.0
2020-06-18 00:00:00-04:00,9.199592560334395,9.25492773479635,9.087426537662658,9.190619468688965,254408000,0.0,0.0
2020-06-19 00:00:00-04:00,9.2150425017532,9.41694030219411,9.199837601374316,9.233736038208008,524160000,0.0,0.0
2020-06-22 00:00:00-04:00,9.272371628198137,9.502934437497053,9.245700534551016,9.49844741821289,398468000,0.0,0.0
2020-06-23 00:00:00-04:00,9.52262917986677,9.613857668065993,9.379556058606287,9.421929359436035,375108000,0.0,0.0
2020-06-24 00:00:00-04:00,9.448101170629226,9.528113531577924,9.117336694029163,9.208066940307617,449372000,0.0,0.0
2020-06-25 00:00:00-04:00,9.32796202860094,9.47676876295651,9.154977290148285,9.461812973022461,376072000,0.0,0.0
2020-06-26 00:00:00-04:00,9.471782177238007,9.471782177238007,9.097896038662823,9.127806663513184,592084000,0.0,0.0
2020-06-29 00:00:00-04:00,9.142512529018765,9.177159292941269,8.873563196933137,9.172672271728516,342248000,0.0,0.0
2020-06-30 00:00:00-04:00,9.286333402167154,9.4979526817454,9.238974840619914,9.469537734985352,367892000,0.0,0.0
2020-07-01 00:00:00-04:00,9.492467700819361,9.547304622060448,9.385037843878333,9.501689910888672,326648000,0.0,0.0
2020-07-02 00:00:00-04:00,9.610368427043216,9.708576095438334,9.549798870143016,9.583698272705078,364056000,0.0,0.0
2020-07-06 00:00:00-04:00,9.712814016138097,9.879317796424566,9.683650752368816,9.81002426147461,315892000,0.0,0.0
2020-07-07 00:00:00-04:00,9.916706045779161,10.040088197828991,9.821489722507007,9.842427253723145,357800000,0.0,0.0
2020-07-08 00:00:00-04:00,9.964063879914189,10.19462772853565,9.93589805320453,10.185653686523438,365480000,0.0,0.0
2020-07-09 00:00:00-04:00,10.34941486070204,10.53860091620522,10.203100341034087,10.477782249450684,494548000,0.0,0.0
2020-07-10 00:00:00-04:00,10.55729765709453,10.623599840170387,10.34792139127656,10.44812297821045,497676000,0.0,0.0
2020-07-13 00:00:00-04:00,10.563529525340577,10.760193040269492,9.995221971954729,10.022391319274902,457076000,0.0,0.0
2020-07-14 00:00:00-04:00,10.045073158756013,10.371849819731825,9.756432850042739,10.346176147460938,542676000,0.0,0.0
2020-07-15 00:00:00-04:00,10.383315607908296,10.402009151737065,10.025880026606599,10.196870803833008,403984000,0.0,0.0
2020-07-16 00:00:00-04:00,9.985251416071625,10.176431408806087,9.866106223547893,10.104645729064941,344964000,0.0,0.0
2020-07-17 00:00:00-04:00,10.19512485829492,10.218056300085532,10.057784377153899,10.171195983886719,266284000,0.0,0.0
2020-07-20 00:00:00-04:00,10.24373207774522,10.499968671515754,10.126580787704698,10.47952938079834,284852000,0.0,0.0
2020-07-21 00:00:00-04:00,10.4817717951232,10.52863306903646,10.256194150792751,10.297820091247559,277036000,0.0,0.0
2020-07-22 00:00:00-04:00,10.33670512993659,10.571006753780896,10.260930664066409,10.407743453979492,367292000,0.0,0.0
2020-07-23 00:00:00-04:00,10.418959162627681,10.515671155839819,10.001453206481793,10.099660873413086,411660000,0.0,0.0
2020-07-24 00:00:00-04:00,9.845667954634495,10.33396314242026,9.7479594733149,10.16421890258789,473292000,0.0,0.0
2020-07-27 00:00:00-04:00,10.201857034278563,10.410734110777383,10.187399487945944,10.390544891357422,292132000,0.0,0.0
2020-07-28 00:00:00-04:00,10.34343485173329,10.351161390027361,10.178925003967013,10.185155868530273,271636000,0.0,0.0
2020-07-29 00:00:00-04:00,10.359885048319523,10.485011986868567,10.316265194327476,10.434412956237793,284508000,0.0,0.0
2020-07-30 00:00:00-04:00,10.344181468205555,10.591444938431287,10.264668301608145,10.58247184753418,308880000,0.0,0.0
2020-07-31 00:00:00-04:00,10.531872185902607,10.734519328219838,10.402009107336793,10.583219528198242,386080000,0.0,0.0
2020-08-03 00:00:00-04:00,10.700619809540026,11.065781923267547,10.683420988807073,10.977544784545898,412720000,0.0,0.0
2020-08-04 00:00:00-04:00,11.017176295728492,11.194397926330566,10.873603992779952,11.194397926330566,310336000,0.0,0.0
2020-08-05 00:00:00-04:00,11.210600048032845,11.337970010417184,11.133080799603835,11.253222465515137,249924000,0.0,0.0
2020-08-06 00:00:00-04:00,11.3160368127814,11.324262543185364,11.145545214606228,11.30182933807373,244316000,0.0,0.0
2020-08-07 00:00:00-04:00,11.278897323606444,11.47057651478006,11.004714564584663,11.16623306274414,342516000,0.0,0.0
2020-08-10 00:00:00-04:00,11.30058369158203,11.374363291914706,10.824252003262604,11.1318359375,427796000,0.0,0.0
2020-08-11 00:00:00-04:00,11.040856455537199,11.103669999492231,10.763682338931822,10.817771911621094,354512000,0.0,0.0
2020-08-12 00:00:00-04:00,10.958102320908688,11.432937317397052,10.925698595828736,11.406267166137695,464412000,0.0,0.0
2020-08-13 00:00:00-04:00,11.511702711561357,11.686931385203042,11.322018394983754,11.409008979797363,374460000,0.0,0.0
2020-08-14 00:00:00-04:00,11.49575033457343,11.669981573847748,11.406516715572142,11.52964973449707,366436000,0.0,0.0
2020-08-17 00:00:00-04:00,11.816044848232847,12.372886079608836,11.782146402559325,12.300352096557617,621300000,0.0,0.0
2020-08-18 00:00:00-04:00,12.413018752721136,12.458882595107763,12.05034971780324,12.22433090209961,503448000,0.0,0.0
2020-08-19 00:00:00-04:00,12.259973394040893,12.278417815951522,12.062062407869936,12.102442741394043,622624000,0.0,0.0
2020-08-20 00:00:00-04:00,11.939430265949902,12.338241739830007,11.84346563105773,12.104936599731445,921388000,0.0,0.0
2020-08-21 00:00:00-04:00,12.16550404823168,12.770701281975684,12.159023113308995,12.64582347869873,999868000,0.0,0.0
2020-08-24 00:00:00-04:00,12.845480687027964,12.87414570777299,12.470348015801196,12.682466506958008,490564000,0.0,0.0
2020-08-25 00:00:00-04:00,12.593228772149708,12.723340948847609,12.536397936722256,12.712124824523926,289076000,0.0,0.0
2020-08-26 00:00:00-04:00,12.761230697259533,12.830275103225741,12.640091586221622,12.735058784484863,321244000,0.0,0.0
2020-08-27 00:00:00-04:00,12.74353281350506,12.811829853636043,12.529171312206273,12.590738296508789,317604000,0.0,0.0
2020-08-28 00:00:00-04:00,12.637349604428636,13.108944150676129,12.60494587815646,13.108695030212402,537160000,0.0,0.0
2020-08-31 00:00:00-04:00,13.14359210719414,13.534677040514696,12.999023305245077,13.334773063659668,500840000,0.0,0.0
2020-09-01 00:00:00-04:00,13.44397969052864,13.956356977342516,13.400595979963988,13.784069061279297,511316000,0.004,0.0
2020-09-02 00:00:00-04:00,14.664457283053736,14.68739653611457,13.862855081175482,14.308162689208984,874012000,0.0,0.0
2020-09-03 00:00:00-04:00,13.79179798515302,13.847398909577743,12.84433666141778,12.980721473693848,945128000,0.0,0.0
2020-09-04 00:00:00-04:00,12.74958914088856,13.139794260422413,11.673472899061128,12.588770866394043,1463684000,0.0,0.0
2020-09-08 00:00:00-04:00,11.703143266774077,12.51646436487703,11.67297450341536,11.881166458129883,795728000,0.0,0.0
2020-09-09 00:00:00-04:00,12.366865726527324,12.775022433159458,12.19906522165896,12.681024551391602,736200000,0.0,0.0
2020-09-10 00:00:00-04:00,12.954541902104467,13.030339037279306,12.134488652460023,12.278852462768555,698684000,0.0,0.0
2020-09-11 00:00:00-04:00,12.452137548689157,12.618691121606995,11.863963143821152,12.13199520111084,636928000,0.0,0.0
2020-09-14 00:00:00-04:00,13.04604828817759,13.279422301524725,12.59750005992889,12.837855339050293,1201744000,0.0,0.0
2020-09-15 00:00:00-04:00,13.24451374115688,13.263213828794731,12.793472687322039,12.956286430358887,727556000,0.0,0.0
2020-09-16 00:00:00-04:00,12.922625958236905,13.057763836586723,12.480311489398948,12.481059074401855,556384000,0.0,0.0
2020-09-17 00:00:00-04:00,12.09983262115055,12.556110643745283,12.002593292040489,12.430197715759277,792512000,0.0,0.0
2020-09-18 00:00:00-04:00,12.560098298458966,12.598744450401595,11.956715372721124,12.156679153442383,698460000,0.0,0.0
2020-09-21 00:00:00-04:00,11.893134563733792,12.489037790016651,11.872689160601308,12.48380184173584,721044000,0.0,0.0
2020-09-22 00:00:00-04:00,12.541397877002854,12.614202766450807,12.123019433247503,12.60398006439209,646452000,0.0,0.0
2020-09-23 00:00:00-04:00,12.54189608085723,12.692991952176827,12.046972927637357,12.091353416442871,647012000,0.0,0.0
2020-09-24 00:00:00-04:00,12.039991974666744,12.535912871863475,11.981897199021034,12.315004348754883,731240000,0.0,0.0
2020-09-25 00:00:00-04:00,12.41424014732415,12.849075013328104,12.213029427008614,12.839350700378418,588016000,0.0,0.0
2020-09-28 00:00:00-04:00,13.005404748911774,13.016874377187554,12.715930505930997,13.000168800354004,573808000,0.0,0.0
2020-09-29 00:00:00-04:00,12.902928053084596,13.406827887171275,12.89868983615706,13.190407752990723,621460000,0.0,0.0
2020-09-30 00:00:00-04:00,13.122343138247569,13.586100800247122,13.115112677804488,13.494346618652344,689184000,0.0,0.0
2020-10-01 00:00:00-04:00,13.721238070831534,13.725974678483064,13.424781597155732,13.578121185302734,525004000,0.0,0.0
2020-10-02 00:00:00-04:00,13.18966197163524,13.483374439605184,13.016126177465717,13.02734661102295,552496000,0.0,0.0
2020-10-05 00:00:00-04:00,13.20063022034276,13.60778913157428,13.187415277580406,13.606043815612793,479820000,0.0,0.0
2020-10-06 00:00:00-04:00,13.793043146500912,14.10420968835347,13.628484100545405,13.699792861938477,784420000,0.0,0.0
2020-10-07 00:00:00-04:00,13.962341146751235,14.081521988386134,13.826454728303958,13.92668628692627,418084000,0.0,0.0
2020-10-08 00:00:00-04:00,14.037389800844323,14.04686491795289,13.721237424147567,13.80177116394043,378900000,0.0,0.0
2020-10-09 00:00:00-04:00,13.730213251498366,13.787310295994764,13.624247353472542,13.725974082946777,346892000,0.0,0.0
2020-10-12 00:00:00-04:00,13.952119479151657,14.308664299333767,13.87532556137436,14.187987327575684,434744000,0.0,0.0
2020-10-13 00:00:00-04:00,14.25829869113029,14.310159788178437,13.98129084851399,14.210177421569824,344604000,0.0,0.0
2020-10-14 00:00:00-04:00,14.252313540535235,14.304423830165064,13.922697031219775,14.057585716247559,276100000,0.0,0.0
2020-10-15 00:00:00-04:00,13.773845871451215,13.968324501504256,13.730960552432173,13.932670593261719,267224000,0.0,0.0
2020-10-16 00:00:00-04:00,13.99924266674857,14.083766383854115,13.755645023005826,13.7745943069458,242392000,0.0,0.0
2020-10-19 00:00:00-04:00,13.86585099371441,13.946135547303145,13.370926823980735,13.461684226989746,298068000,0.0,0.0
2020-10-20 00:00:00-04:00,13.54720279848824,13.762875365172158,13.470907278613849,13.609037399291992,229212000,0.0,0.0
2020-10-21 00:00:00-04:00,13.58859263306982,13.75464781967378,13.44148672982274,13.48861026763916,219596000,0.0,0.0
2020-10-22 00:00:00-04:00,13.486367709685007,13.575378844250364,13.196394095970426,13.325299263000488,290480000,0.0,0.0
2020-10-23 00:00:00-04:00,13.414058668432219,13.556926339384832,13.255733299283612,13.553934097290039,233484000,0.0,0.0
2020-10-26 00:00:00-04:00,13.39112123909371,13.656161049748455,13.003659151933256,13.106134414672852,336896000,0.0,0.0
2020-10-27 00:00:00-04:00,13.270445129361063,13.406082358737356,13.156251036270424,13.360953330993652,250520000,0.0,0.0
2020-10-28 00:00:00-04:00,13.162734166662842,13.22456877314993,12.575308258413653,12.593259811401367,376520000,0.0,0.0
2020-10-29 00:00:00-04:00,12.804194215416219,13.157497576914464,12.71593067379462,12.989198684692383,320080000,0.0,0.0
2020-10-30 00:00:00-04:00,12.815664887666976,12.901932973968213,12.267134309973349,12.500509262084961,416820000,0.0,0.0
2020-11-02 00:00:00-05:00,12.623929278288262,12.802450900661212,12.361881659838975,12.547135353088379,299652000,0.0,0.0
2020-11-03 00:00:00-05:00,12.67454276906297,13.069982954968538,12.569075249593778,12.984711647033691,272900000,0.0,0.0
2020-11-04 00:00:00-05:00,13.353471560428325,13.790551025780063,13.301361272187956,13.757389068603516,410228000,0.0,0.0
2020-11-05 00:00:00-05:00,14.124657625115573,14.300685378647014,13.95361567439714,14.122163772583008,319028000,0.0,0.0
2020-11-06 00:00:00-05:00,14.072047378807833,14.5497675426088,13.85787187050377,14.523089408874512,383348000,0.0,0.0
2020-11-09 00:00:00-05:00,14.513615051214762,14.65224357813506,13.574381861826712,13.594327926635742,582976000,0.0,0.0
2020-11-10 00:00:00-05:00,13.57013997950897,13.57013997950897,12.59450453713655,12.735876083374023,644068000,0.0,0.0
2020-11-11 00:00:00-05:00,13.01886901420908,13.399100653658811,12.913650700893609,13.382145881652832,404744000,0.0,0.0
2020-11-12 00:00:00-05:00,13.44298139066654,13.729214170027424,13.28041685415339,13.420790672302246,365812000,0.0,0.0
2020-11-13 00:00:00-05:00,13.590834255290646,13.632223448088624,13.024352254928917,13.261466979980469,346312000,0.0,0.0
2020-11-16 00:00:00-05:00,13.137300842760908,13.613026466024797,13.120845412501879,13.479135513305664,413776000,0.0,0.0
2020-11-17 00:00:00-05:00,13.516284981690182,13.559917883362122,13.26819995407608,13.386383056640625,312028000,0.0,0.0
2020-11-18 00:00:00-05:00,13.429269533876584,13.569394172445216,13.149768792904622,13.392867088317871,510924000,0.0,0.0
2020-11-19 00:00:00-05:00,13.177445803828029,13.451461424973454,13.064997019946405,13.404337882995605,565936000,0.0,0.0
2020-11-20 00:00:00-05:00,13.418050594245482,13.458442063899504,13.030089134818962,13.052779197692871,341088000,0.0,0.0
2020-11-23 00:00:00-05:00,13.136054456871218,13.346739313127767,12.980720374209884,13.104887962341309,361356000,0.0,0.0
